序号,代码,名称,最新价,今日涨跌幅,今日主力净流入-净额,今日主力净流入-净占比,今日超大单净流入-净额,今日超大单净流入-净占比,今日大单净流入-净额,今日大单净流入-净占比,今日中单净流入-净额,今日中单净流入-净占比,今日小单净流入-净额,今日小单净流入-净占比
4761,002183,怡 亚 通,4.62,-2.74,-31378580.0,-13.07,-19473123.0,-8.11,-11905457.0,-4.96,4627280.0,1.93,26751300.0,11.14
4762,603977,国泰集团,12.7,-2.31,-31410987.0,-21.61,-21368059.0,-14.7,-10042928.0,-6.91,10874502.0,7.48,20536483.0,14.13
4763,300863,卡倍亿,45.32,-4.61,-31452725.0,-14.89,-17619342.0,-8.34,-13833383.0,-6.55,20784919.0,9.84,10667807.0,5.05
4764,301428,世纪恒通,36.41,-3.4,-31534106.0,-18.34,-7200211.0,-4.19,-24333895.0,-14.15,-13846825.0,-8.05,45380932.0,26.39
4765,300258,精锻科技,11.89,-2.54,-31561960.0,-8.03,-11420488.0,-2.91,-20141472.0,-5.12,16535431.0,4.21,15026529.0,3.82
4766,002187,广百股份,7.13,-4.42,-31696073.0,-10.2,-1927457.0,-0.62,-29768616.0,-9.58,-12650760.0,-4.07,44346833.0,14.27
4767,601168,西部矿业,15.18,-1.68,-31725106.0,-6.45,-25145779.0,-5.11,-6579327.0,-1.34,12320640.0,2.5,19404467.0,3.94
4768,000957,中通客车,11.3,-0.96,-31747118.0,-8.12,-8046803.0,-2.06,-23700315.0,-6.06,-7163159.0,-1.83,38910278.0,9.95
4769,603278,大业股份,9.08,-7.25,-31756856.0,-12.78,-9516195.0,-3.83,-22240661.0,-8.95,12392571.0,4.99,19364286.0,7.79
4770,688380,中微半导,27.26,-2.43,-31765698.0,-18.61,-23879560.0,-13.99,-7886138.0,-4.62,10455930.0,6.13,21309767.0,12.49
4771,600120,浙江东方,5.83,-1.85,-31767804.0,-9.6,-717125.0,-0.22,-31050679.0,-9.38,7401133.0,2.24,24366671.0,7.36
4772,603099,长白山,33.11,-2.85,-31779847.0,-10.14,-9621071.0,-3.07,-22158776.0,-7.07,-18657767.0,-5.95,50437613.0,16.1
4773,000860,顺鑫农业,15.83,-2.04,-31854653.0,-13.33,-9526108.0,-3.99,-22328545.0,-9.34,-6461604.0,-2.7,38316259.0,16.03
4774,000998,隆平高科,10.33,-0.48,-31864039.0,-14.15,-11173.0,0.0,-31852866.0,-14.15,-3594356.0,-1.6,35458396.0,15.75
4775,300166,东方国信,9.78,-3.07,-31917822.0,-10.92,-13723110.0,-4.7,-18194712.0,-6.23,10547021.0,3.61,21370800.0,7.31
4776,688777,中控技术,48.13,-1.31,-32100254.0,-8.77,-30721792.0,-8.39,-1378462.0,-0.38,27959248.0,7.64,4141006.0,1.13
4777,688097,博众精工,25.64,-4.15,-32235245.0,-14.79,-10966860.0,-5.03,-21268385.0,-9.76,14367278.0,6.59,17867966.0,8.2
4778,688381,帝奥微,21.07,-3.97,-32267353.0,-32.52,-3033153.0,-3.06,-29234200.0,-29.46,5736082.0,5.78,26531272.0,26.74
4779,000905,厦门港务,7.52,-2.59,-32293658.0,-21.89,-16363586.0,-11.09,-15930072.0,-10.8,-5209534.0,-3.53,37503193.0,25.42
4780,688722,同益中,18.18,-4.77,-32306813.0,-15.92,-28550728.0,-14.07,-3756085.0,-1.85,20722326.0,10.21,11584487.0,5.71
4781,300856,科思股份,19.88,-4.74,-32326114.0,-23.05,-31256964.0,-22.29,-1069150.0,-0.76,10393774.0,7.41,21932341.0,15.64
4782,600764,中国海防,27.69,-2.77,-32369211.0,-19.73,-20230558.0,-12.33,-12138653.0,-7.4,-1943460.0,-1.18,34312672.0,20.92
4783,002315,焦点科技,38.84,-2.19,-32387741.0,-12.1,-10103772.0,-3.78,-22283969.0,-8.33,-7038360.0,-2.63,39426100.0,14.74
4784,603271,永杰新材,38.0,-4.74,-32389815.0,-14.04,-10639940.0,-4.61,-21749875.0,-9.43,-4056956.0,-1.76,36446772.0,15.8
4785,300541,先进数通,12.03,-3.76,-32478464.0,-10.16,-11660022.0,-3.65,-20818442.0,-6.51,-6693243.0,-2.09,39171706.0,12.25
4786,600221,海航控股,1.35,-0.74,-32499494.0,-13.25,-37967986.0,-15.48,5468492.0,2.23,14304384.0,5.83,18195110.0,7.42
4787,600316,洪都航空,34.5,-4.72,-32509146.0,-6.94,-20015198.0,-4.27,-12493948.0,-2.67,-15984899.0,-3.41,48494046.0,10.36
4788,688173,希荻微,11.72,-5.64,-32530671.0,-22.29,-21903469.0,-15.01,-10627202.0,-7.28,14305722.0,9.8,18224948.0,12.49
4789,300629,新劲刚,17.69,-1.78,-32531967.0,-29.12,-10440719.0,-9.35,-22091248.0,-19.77,1652328.0,1.48,30879640.0,27.64
4790,600760,中航沈飞,42.68,-0.86,-32610616.0,-8.41,-20243516.0,-5.22,-12367100.0,-3.19,-23352747.0,-6.02,55963362.0,14.44
4791,000796,凯撒旅业,3.88,-3.72,-32670305.0,-11.1,-9529592.0,-3.24,-23140713.0,-7.86,-14183043.0,-4.82,46853348.0,15.91
4792,300307,慈星股份,8.09,-3.11,-32727677.0,-16.29,-19221027.0,-9.57,-13506650.0,-6.72,14672466.0,7.3,18055212.0,8.99
4793,300113,顺网科技,17.56,-2.5,-32760340.0,-10.3,-19402514.0,-6.1,-13357826.0,-4.2,-10441073.0,-3.28,43201413.0,13.58
4794,603444,吉比特,227.1,4.42,-32776508.0,-6.35,-22369637.0,-4.33,-10406871.0,-2.01,20522545.0,3.97,12253964.0,2.37
4795,000736,*ST中地,4.09,-5.1,-32795578.0,-27.99,-14389436.0,-12.28,-18406142.0,-15.71,10477210.0,8.94,22318369.0,19.05
4796,601698,中国卫通,19.62,-1.16,-33067599.0,-9.26,-22282413.0,-6.24,-10785186.0,-3.02,7198279.0,2.02,25869321.0,7.24
4797,603533,掌阅科技,18.7,-2.91,-33089210.0,-21.23,-19362194.0,-12.42,-13727016.0,-8.81,-8351955.0,-5.36,41441165.0,26.58
4798,000888,峨眉山Ａ,14.06,-0.85,-33164565.0,-16.14,-14559686.0,-7.09,-18604879.0,-9.05,10783984.0,5.25,22380581.0,10.89
4799,300722,新余国科,28.42,-3.1,-33253126.0,-12.04,-17664604.0,-6.39,-15588522.0,-5.64,-10181672.0,-3.69,43434797.0,15.72
4800,603466,风语筑,10.05,-1.66,-33263419.0,-14.91,-15937099.0,-7.15,-17326320.0,-7.77,3225831.0,1.45,30037588.0,13.47
4801,603658,安图生物,39.04,-2.11,-33281328.0,-23.37,-16372916.0,-11.5,-16908412.0,-11.87,7763475.0,5.45,25517854.0,17.92
4802,300663,科蓝软件,15.79,-4.13,-33368297.0,-8.75,-19370197.0,-5.08,-13998100.0,-3.67,-27854170.0,-7.3,61222467.0,16.05
4803,300533,冰川网络,20.36,-4.77,-33502506.0,-11.88,5989689.0,2.12,-39492195.0,-14.0,-28043248.0,-9.94,61545755.0,21.82
4804,601688,华泰证券,15.88,-0.5,-33518278.0,-5.65,-36206793.0,-6.1,2688515.0,0.45,10426297.0,1.76,23091981.0,3.89
4805,301600,慧翰股份,171.84,-2.79,-33543475.0,-14.69,-10170655.0,-4.45,-23372820.0,-10.24,4371719.0,1.91,29171756.0,12.78
4806,300634,彩讯股份,23.53,-2.41,-33585758.0,-12.75,-10943718.0,-4.15,-22642040.0,-8.59,9571586.0,3.63,24014173.0,9.12
4807,300402,宝色股份,16.8,-2.72,-33684333.0,-16.49,1408005.0,0.69,-35092338.0,-17.18,-8212570.0,-4.02,41896903.0,20.51
4808,601006,大秦铁路,6.8,0.59,-33698817.0,-8.37,-37333098.0,-9.27,3634281.0,0.9,11841725.0,2.94,21857091.0,5.43
4809,600738,丽尚国潮,5.38,-9.12,-33752518.0,-4.65,-35248198.0,-4.86,1495680.0,0.21,10050085.0,1.38,23702434.0,3.27
4810,000598,兴蓉环境,7.19,2.28,-33799781.0,-17.26,-6398913.0,-3.27,-27400868.0,-14.0,-6322672.0,-3.23,40122453.0,20.49
4811,002765,蓝黛科技,14.06,-3.03,-34048287.0,-4.72,-27365015.0,-3.79,-6683272.0,-0.93,-7021763.0,-0.97,41070050.0,5.69
4812,603042,华脉科技,14.31,-2.39,-34156635.0,-6.9,-28868633.0,-5.83,-5288002.0,-1.07,13240087.0,2.67,20916548.0,4.22
4813,600765,中航重机,15.12,-1.95,-34221321.0,-13.01,-24485131.0,-9.31,-9736190.0,-3.7,-10022455.0,-3.81,44243776.0,16.82
4814,688120,华海清科,165.31,-2.13,-34617006.0,-10.72,-35477329.0,-10.98,860323.0,0.27,5409903.0,1.67,29207103.0,9.04
4815,002559,亚威股份,8.86,-4.32,-34619193.0,-12.08,-8674761.0,-3.03,-25944432.0,-9.06,6610134.0,2.31,28009059.0,9.78
4816,688615,合合信息,221.37,-3.27,-34699778.0,-10.64,-29996653.0,-9.19,-4703125.0,-1.44,36027989.0,11.04,-1328211.0,-0.41
4817,002843,泰嘉股份,23.01,-2.0,-35117015.0,-7.71,-37315991.0,-8.19,2198976.0,0.48,10509823.0,2.31,24607193.0,5.4
4818,688299,长阳科技,16.1,-7.15,-35120216.0,-10.81,-23128328.0,-7.12,-11991888.0,-3.69,29990573.0,9.23,5129642.0,1.58
4819,600872,中炬高新,20.93,-1.09,-35214689.0,-20.93,-27087959.0,-16.1,-8126730.0,-4.83,12275027.0,7.3,22939663.0,13.64
4820,688776,国光电气,79.44,-1.8,-35243172.0,-10.08,-4927282.0,-1.41,-30315890.0,-8.67,-9062555.0,-2.59,44305728.0,12.67
4821,300723,一品红,38.17,-2.78,-35512758.0,-7.15,-16146720.0,-3.25,-19366038.0,-3.9,-18860984.0,-3.8,54373742.0,10.95
4822,603120,肯特催化,36.41,-2.65,-35615453.0,-14.35,-16978779.0,-6.84,-18636674.0,-7.51,1544108.0,0.62,34071344.0,13.73
4823,601825,沪农商行,8.44,1.32,-35720857.0,-11.88,-20560995.0,-6.84,-15159862.0,-5.04,9431695.0,3.14,26289162.0,8.74
4824,688343,云天励飞-U,52.5,-3.03,-35874158.0,-9.45,-3221241.0,-0.85,-32652917.0,-8.61,28623161.0,7.54,7250997.0,1.91
4825,002642,荣联科技,7.24,-3.72,-35966332.0,-11.73,-18494652.0,-6.03,-17471680.0,-5.7,8113933.0,2.65,27852399.0,9.08
4826,300287,飞利信,5.11,-5.19,-35982561.0,-9.62,-4809025.0,-1.29,-31173536.0,-8.33,-20190226.0,-5.4,56172787.0,15.01
4827,002467,二六三,5.13,-2.66,-36013678.0,-19.19,-22600904.0,-12.04,-13412774.0,-7.15,7186053.0,3.83,28827627.0,15.36
4828,601995,中金公司,33.1,-1.11,-36020902.0,-10.77,-14635531.0,-4.38,-21385371.0,-6.4,-2142318.0,-0.64,38163221.0,11.41
4829,002173,创新医疗,8.79,-3.19,-36029380.0,-16.77,-12032618.0,-5.6,-23996762.0,-11.17,696834.0,0.32,35332547.0,16.45
4830,605488,福莱新材,43.74,-2.65,-36066497.0,-4.81,-8074151.0,-1.08,-27992346.0,-3.74,10622007.0,1.42,25444490.0,3.4
4831,601083,锦江航运,10.35,-2.54,-36153902.0,-15.77,-9989557.0,-4.36,-26164345.0,-11.41,-17760055.0,-7.75,53913956.0,23.51
4832,000970,中科三环,10.8,-2.26,-36184442.0,-16.41,-27320772.0,-12.39,-8863670.0,-4.02,19613711.0,8.89,16570731.0,7.51
4833,000021,深科技,17.33,-1.48,-36320906.0,-12.01,679250.0,0.22,-37000156.0,-12.24,895495.0,0.3,35425411.0,11.71
4834,600301,华锡有色,19.91,-2.83,-36377865.0,-18.74,-29428727.0,-15.16,-6949138.0,-3.58,13144980.0,6.77,23232885.0,11.97
4835,300775,三角防务,24.66,-1.56,-36392871.0,-10.05,-17170444.0,-4.74,-19222427.0,-5.31,9760343.0,2.7,26632529.0,7.35
4836,603728,鸣志电器,64.61,-2.75,-36410614.0,-4.2,-42253187.0,-4.88,5842573.0,0.67,-13881648.0,-1.6,50292256.0,5.81
4837,002402,和而泰,19.14,-1.14,-36644630.0,-4.45,-48525622.0,-5.9,11880992.0,1.44,959808.0,0.12,35684817.0,4.34
4838,301535,浙江华远,17.75,-6.73,-36888066.0,-14.89,-13386505.0,-5.4,-23501561.0,-9.49,-16759239.0,-6.76,53647305.0,21.65
4839,600327,大东方,4.82,-3.6,-36910908.0,-20.49,-29434765.0,-16.34,-7476143.0,-4.15,9951426.0,5.52,26959482.0,14.96
4840,300339,润和软件,48.67,-1.46,-37000562.0,-2.01,-9102322.0,-0.49,-27898240.0,-1.51,59596768.0,3.23,-22596192.0,-1.22
4841,002385,大北农,4.1,-0.49,-37171390.0,-9.64,-10295839.0,-2.67,-26875551.0,-6.97,1539002.0,0.4,35632388.0,9.24
4842,600456,宝钛股份,31.49,-1.32,-37198228.0,-12.15,-9338650.0,-3.05,-27859578.0,-9.1,4350479.0,1.42,32847750.0,10.73
4843,002428,云南锗业,18.78,-1.98,-37216044.0,-15.27,-21320178.0,-8.75,-15895866.0,-6.52,5653764.0,2.32,31562281.0,12.95
4844,002175,东方智造,4.36,-3.75,-37292948.0,-17.4,-12638208.0,-5.9,-24654740.0,-11.5,-3558759.0,-1.66,40851707.0,19.06
4845,600590,泰豪科技,8.17,-5.55,-37429040.0,-11.46,-16841774.0,-5.16,-20587266.0,-6.3,-22288684.0,-6.82,59717725.0,18.28
4846,000681,视觉中国,18.98,-2.32,-37520218.0,-9.85,-10069108.0,-2.64,-27451110.0,-7.21,1974878.0,0.52,35545340.0,9.33
4847,002364,中恒电气,13.79,-2.82,-37692122.0,-14.14,-26797647.0,-10.05,-10894475.0,-4.09,3230333.0,1.21,34461789.0,12.93
4848,002439,启明星辰,15.12,-2.89,-37867155.0,-15.09,-16335885.0,-6.51,-21531270.0,-8.58,3927688.0,1.57,33939468.0,13.52
4849,600200,江苏吴中,4.39,-10.04,-37916822.0,-12.77,-17582346.0,-5.92,-20334476.0,-6.85,-3319392.0,-1.12,41236215.0,13.89
4850,601611,中国核建,8.99,0.56,-37941874.0,-12.93,-24415938.0,-8.32,-13525936.0,-4.61,-11614429.0,-3.96,49556303.0,16.89
4851,002130,沃尔核材,17.81,-3.1,-38065875.0,-3.56,-18159153.0,-1.7,-19906722.0,-1.86,-14209344.0,-1.33,52275216.0,4.89
4852,300024,机器人,16.2,-2.47,-38068431.0,-7.56,-4010545.0,-0.8,-34057886.0,-6.77,14189874.0,2.82,23878558.0,4.74
4853,002201,九鼎新材,7.11,-2.74,-38128527.0,-6.52,-11514292.0,-1.97,-26614235.0,-4.55,4989751.0,0.85,33138776.0,5.66
4854,600886,国投电力,14.81,1.58,-38158677.0,-6.67,941024.0,0.16,-39099701.0,-6.84,-1634232.0,-0.29,39792909.0,6.96
4855,688099,晶晨股份,69.5,-0.97,-38185145.0,-10.2,-15301394.0,-4.09,-22883751.0,-6.11,27674989.0,7.39,10510157.0,2.81
4856,300872,天阳科技,15.47,-3.49,-38196388.0,-13.98,-14625169.0,-5.35,-23571219.0,-8.63,-2745788.0,-1.0,40942176.0,14.98
4857,301601,惠通科技,35.94,-4.57,-38203733.0,-17.39,-5238347.0,-2.38,-32965386.0,-15.0,-13583975.0,-6.18,51787707.0,23.57
4858,000848,承德露露,9.69,-1.92,-38225515.0,-9.07,-7288437.0,-1.73,-30937078.0,-7.34,8824144.0,2.09,29401370.0,6.98
4859,002717,岭南股份,2.87,-3.69,-38251298.0,-13.59,-9136227.0,-3.25,-29115071.0,-10.35,-11943059.0,-4.24,50194358.0,17.84
4860,601211,国泰海通,17.1,0.0,-38439208.0,-5.55,-13970590.0,-2.02,-24468618.0,-3.53,-10730525.0,-1.55,49169733.0,7.09
4861,601818,光大银行,3.85,1.85,-38520596.0,-7.05,-25668033.0,-4.7,-12852563.0,-2.35,21604871.0,3.96,16915725.0,3.1
4862,300432,富临精工,17.88,-1.49,-38738551.0,-5.1,-28629755.0,-3.77,-10108796.0,-1.33,10439114.0,1.38,28299438.0,3.73
4863,301486,致尚科技,48.3,-4.05,-38796336.0,-8.99,-35057663.0,-8.13,-3738673.0,-0.87,-3788642.0,-0.88,42584979.0,9.87
4864,300735,光弘科技,24.1,-2.67,-38917863.0,-15.76,-42909202.0,-17.38,3991339.0,1.62,12024329.0,4.87,26893535.0,10.89
4865,603078,江化微,18.81,-2.69,-38944266.0,-10.67,-22862326.0,-6.26,-16081940.0,-4.41,-465206.0,-0.13,39409472.0,10.8
4866,688439,振华风光,60.6,1.34,-39000343.0,-18.57,-8508866.0,-4.05,-30491477.0,-14.52,8342681.0,3.97,30657661.0,14.59
4867,600702,舍得酒业,56.67,-1.55,-39052427.0,-11.36,-26253760.0,-7.63,-12798667.0,-3.72,-5871425.0,-1.71,44923853.0,13.06
4868,300133,华策影视,6.9,-1.71,-39163328.0,-12.11,-18251680.0,-5.64,-20911648.0,-6.47,4315754.0,1.33,34847576.0,10.78
4869,002517,恺英网络,16.29,-1.33,-39219204.0,-9.64,-26819042.0,-6.59,-12400162.0,-3.05,-1753714.0,-0.43,40972917.0,10.07
4870,300223,北京君正,65.94,-2.44,-39224300.0,-8.0,-3997423.0,-0.81,-35226877.0,-7.18,-26783924.0,-5.46,66008224.0,13.46
4871,002368,太极股份,23.26,-3.49,-39333021.0,-15.57,-25803340.0,-10.21,-13529681.0,-5.35,12619337.0,4.99,26713683.0,10.57
4872,603890,春秋电子,10.97,-3.35,-39351310.0,-10.96,-52468793.0,-14.61,13117483.0,3.65,35854452.0,9.99,3496858.0,0.97
4873,002284,亚太股份,10.43,-1.04,-39459898.0,-12.01,-25397250.0,-7.73,-14062648.0,-4.28,7744692.0,2.36,31715206.0,9.65
4874,600518,康美药业,1.94,-1.02,-39566183.0,-14.12,-29385923.0,-10.49,-10180260.0,-3.63,17283776.0,6.17,22282408.0,7.95
4875,603388,ST元成,3.35,-5.1,-39752902.0,-43.59,-25593547.0,-28.06,-14159355.0,-15.53,22258059.0,24.41,17494844.0,19.18
4876,601857,中国石油,8.0,0.0,-39891673.0,-7.77,-31175199.0,-6.07,-8716474.0,-1.7,-9005017.0,-1.75,48896690.0,9.52
4877,688418,震有科技,30.32,-4.05,-40131407.0,-19.33,-16707692.0,-8.05,-23423715.0,-11.28,15178794.0,7.31,24952612.0,12.02
4878,002406,远东传动,6.98,-2.65,-40148417.0,-9.29,-7860455.0,-1.82,-32287962.0,-7.47,-6403135.0,-1.48,46551552.0,10.78
4879,600446,金证股份,14.98,-3.04,-40160770.0,-18.27,-26747437.0,-12.17,-13413333.0,-6.1,13437097.0,6.11,26723673.0,12.16
4880,300671,富满微,30.1,-3.62,-40169058.0,-16.61,-14230009.0,-5.89,-25939049.0,-10.73,-16336707.0,-6.76,56505765.0,23.37
4881,301208,中亦科技,40.73,-7.95,-40332206.0,-9.59,-22061843.0,-5.24,-18270363.0,-4.34,-13242820.0,-3.15,53575025.0,12.73
4882,600028,中国石化,5.7,0.35,-40539630.0,-9.22,-23348605.0,-5.31,-17191025.0,-3.91,6337579.0,1.44,34202052.0,7.77
4883,301662,宏工科技,55.68,-9.03,-40608989.0,-12.46,-2536454.0,-0.78,-38072535.0,-11.69,941539.0,0.29,39667450.0,12.18
4884,600746,江苏索普,9.52,-4.32,-40772083.0,-10.38,-17431635.0,-4.44,-23340448.0,-5.94,-5536934.0,-1.41,46309016.0,11.79
4885,000815,美利云,11.6,-3.33,-40774428.0,-12.9,-12736555.0,-4.03,-28037873.0,-8.87,-3181473.0,-1.01,43955901.0,13.9
4886,300240,飞力达,7.58,-7.56,-40998067.0,-9.25,-18545615.0,-4.19,-22452452.0,-5.07,-23756733.0,-5.36,64754801.0,14.62
4887,300229,拓尔思,17.81,-4.4,-41022665.0,-7.81,-6077848.0,-1.16,-34944817.0,-6.65,-33697668.0,-6.42,74720335.0,14.23
4888,002530,金财互联,9.14,-4.39,-41048646.0,-12.8,-2875869.0,-0.9,-38172777.0,-11.9,-9391418.0,-2.93,50440064.0,15.73
4889,003816,中国广核,3.52,-1.68,-41149617.0,-6.76,-3935803.0,-0.65,-37213814.0,-6.12,19731641.0,3.24,21417976.0,3.52
4890,002574,明牌珠宝,5.51,-6.93,-41156781.0,-13.42,-21025646.0,-6.85,-20131135.0,-6.56,1522334.0,0.5,39634448.0,12.92
4891,002273,水晶光电,18.46,-1.34,-41187414.0,-7.84,-23490621.0,-4.47,-17696793.0,-3.37,2804577.0,0.53,38382838.0,7.3
4892,000837,秦川机床,12.37,1.64,-41199363.0,-2.5,-29422707.0,-1.79,-11776656.0,-0.72,-42048592.0,-2.56,83247968.0,5.06
4893,300803,指南针,55.74,-1.15,-41357678.0,-7.27,-13601924.0,-2.39,-27755754.0,-4.88,-6611020.0,-1.16,47968698.0,8.43
4894,300136,信维通信,20.08,-1.38,-41367794.0,-13.26,-18305780.0,-5.87,-23062014.0,-7.39,-3182586.0,-1.02,44550381.0,14.28
4895,600628,新世界,7.59,-2.94,-41409620.0,-17.95,-22427501.0,-9.72,-18982119.0,-8.23,-2860264.0,-1.24,44269883.0,19.19
4896,002104,恒宝股份,7.7,-3.87,-41449661.0,-7.72,-21464990.0,-4.0,-19984671.0,-3.72,-2210331.0,-0.41,43659993.0,8.13
4897,688268,华特气体,51.08,-4.88,-41535391.0,-19.28,-28302391.0,-13.14,-13233000.0,-6.14,20409835.0,9.47,21125556.0,9.81
4898,600795,国电电力,4.54,0.0,-41603778.0,-5.6,-21568477.0,-2.9,-20035301.0,-2.7,-1496444.0,-0.2,43100220.0,5.8
4899,002182,宝武镁业,11.9,-2.78,-41777170.0,-13.44,-22280898.0,-7.17,-19496272.0,-6.27,7534680.0,2.42,34242490.0,11.02
4900,600986,浙文互联,7.26,-3.46,-41880290.0,-9.04,-29727510.0,-6.42,-12152780.0,-2.62,-7980816.0,-1.72,49861106.0,10.76
4901,002611,东方精工,11.78,-1.67,-41892228.0,-5.96,-37085242.0,-5.28,-4806986.0,-0.68,-15838546.0,-2.25,57730776.0,8.22
4902,600320,振华重工,4.17,-2.11,-42002896.0,-14.15,-19616347.0,-6.61,-22386549.0,-7.54,8352079.0,2.81,33650816.0,11.34
4903,603767,中马传动,14.73,-2.51,-42097604.0,-8.35,-35190003.0,-6.98,-6907601.0,-1.37,8676266.0,1.72,33421338.0,6.63
4904,600318,新力金融,9.15,-4.19,-42150921.0,-9.51,-15402380.0,-3.47,-26748541.0,-6.03,3950386.0,0.89,38200535.0,8.62
4905,000422,湖北宜化,11.84,-1.25,-42154621.0,-14.63,-16799986.0,-5.83,-25354635.0,-8.8,9423227.0,3.27,32731395.0,11.36
4906,600309,万华化学,54.45,-1.09,-42167347.0,-3.65,-11904371.0,-1.03,-30262976.0,-2.62,-3893952.0,-0.34,46061305.0,3.98
4907,603496,恒为科技,24.91,-3.82,-42293569.0,-11.98,-5155673.0,-1.46,-37137896.0,-10.52,11445860.0,3.24,30847709.0,8.73
4908,688591,泰凌微,37.51,-1.99,-42347770.0,-13.75,-32310900.0,-10.49,-10036870.0,-3.26,5065093.0,1.64,37282678.0,12.11
4909,000056,皇庭国际,3.01,-3.83,-42474023.0,-16.07,-39431998.0,-14.92,-3042025.0,-1.15,3078035.0,1.16,39395989.0,14.91
4910,000852,石化机械,6.06,-4.42,-42530783.0,-13.11,-31394286.0,-9.67,-11136497.0,-3.43,10612736.0,3.27,31918049.0,9.84
4911,300034,钢研高纳,15.11,-4.31,-42618516.0,-13.42,-27822155.0,-8.76,-14796361.0,-4.66,26431713.0,8.32,16186803.0,5.1
4912,300139,晓程科技,18.59,-3.83,-42676579.0,-3.39,-19818655.0,-1.57,-22857924.0,-1.82,-49077536.0,-3.9,91754128.0,7.29
4913,002167,东方锆业,9.0,-1.32,-43040464.0,-11.49,-18268111.0,-4.88,-24772353.0,-6.61,28437525.0,7.59,14602940.0,3.9
4914,300245,天玑科技,15.43,-4.58,-43250746.0,-13.74,-12374270.0,-3.93,-30876476.0,-9.81,-22108743.0,-7.02,65359490.0,20.77
4915,603612,索通发展,16.79,-0.18,-43375623.0,-18.91,-14564268.0,-6.35,-28811355.0,-12.56,2444870.0,1.07,40930753.0,17.84
4916,002093,国脉科技,11.07,-3.57,-43414173.0,-7.19,-12137820.0,-2.01,-31276353.0,-5.18,-8194545.0,-1.36,51608719.0,8.55
4917,002736,国信证券,10.66,-0.19,-43701983.0,-18.28,-19479103.0,-8.15,-24222880.0,-10.13,-212193.0,-0.09,43914177.0,18.37
4918,002747,埃斯顿,18.86,-2.03,-43739672.0,-11.06,-24742414.0,-6.26,-18997258.0,-4.8,18604991.0,4.7,25134683.0,6.36
4919,688502,茂莱光学,278.3,-5.76,-43771397.0,-15.28,-8856480.0,-3.09,-34914917.0,-12.18,45194332.0,15.77,-1422936.0,-0.5
4920,001356,富岭股份,14.67,-3.1,-44209618.0,-14.56,-12270456.0,-4.04,-31939162.0,-10.52,-10779142.0,-3.55,54988762.0,18.11
4921,688368,晶丰明源,113.71,-2.48,-44251081.0,-23.27,-18105737.0,-9.52,-26145344.0,-13.75,11147542.0,5.86,33103538.0,17.41
4922,600584,长电科技,32.81,-0.91,-44316517.0,-7.65,-34707727.0,-5.99,-9608790.0,-1.66,8775306.0,1.51,35541211.0,6.14
4923,300758,七彩化学,13.63,-5.22,-44359272.0,-9.79,-6798936.0,-1.5,-37560336.0,-8.29,-2725922.0,-0.6,47085194.0,10.39
4924,301099,雅创电子,51.79,-3.83,-44375931.0,-12.75,-19000054.0,-5.46,-25375877.0,-7.29,-11210386.0,-3.22,55586317.0,15.97
4925,002526,山东矿机,3.5,-3.31,-44512448.0,-19.07,-24182863.0,-10.36,-20329585.0,-8.71,3564831.0,1.53,40947619.0,17.54
4926,688049,炬芯科技,49.18,-4.89,-44632424.0,-10.76,-22249888.0,-5.36,-22382536.0,-5.39,-9673557.0,-2.33,54305982.0,13.09
4927,688372,伟测科技,74.9,-5.33,-45091471.0,-15.77,-16752344.0,-5.86,-28339127.0,-9.91,24425029.0,8.54,20666442.0,7.23
4928,300200,高盟新材,9.48,-6.23,-45378170.0,-10.66,-10894869.0,-2.56,-34483301.0,-8.1,-5342593.0,-1.26,50720764.0,11.91
4929,688126,沪硅产业,17.22,-3.69,-46041018.0,-16.7,-32258192.0,-11.7,-13782826.0,-5.0,14116906.0,5.12,31924112.0,11.58
4930,601717,郑煤机,15.12,0.27,-46060873.0,-13.74,-45804702.0,-13.66,-256171.0,-0.08,22078948.0,6.59,23981925.0,7.15
4931,300705,九典制药,16.5,-3.85,-46089702.0,-12.02,-26252866.0,-6.85,-19836836.0,-5.17,32618144.0,8.51,13471557.0,3.51
4932,300007,汉威科技,39.9,1.92,-46301904.0,-1.89,-14992384.0,-0.61,-31309520.0,-1.28,25865648.0,1.06,20436256.0,0.84
4933,603613,国联股份,23.16,-2.32,-46459927.0,-17.5,-30156980.0,-11.36,-16302947.0,-6.14,12763323.0,4.81,33696603.0,12.69
4934,603583,捷昌驱动,38.22,-2.15,-46525334.0,-6.49,-25654553.0,-3.58,-20870781.0,-2.91,-9869792.0,-1.38,56395132.0,7.87
4935,002703,浙江世宝,11.5,-4.25,-46555544.0,-10.43,-36384680.0,-8.15,-10170864.0,-2.28,17669517.0,3.96,28886027.0,6.47
4936,601665,齐鲁银行,6.29,3.11,-46696772.0,-16.13,-26764103.0,-9.25,-19932669.0,-6.89,37243009.0,12.87,9453763.0,3.27
4937,300248,新开普,13.4,-8.91,-46884560.0,-7.42,-17884538.0,-2.83,-29000022.0,-4.59,-27338665.0,-4.33,74223225.0,11.75
4938,300328,宜安科技,9.63,-4.37,-46982352.0,-11.45,-10727773.0,-2.61,-36254579.0,-8.83,26390290.0,6.43,20592062.0,5.02
4939,600353,旭光电子,8.11,-3.45,-47067782.0,-14.65,-28648417.0,-8.92,-18419365.0,-5.73,14123764.0,4.4,32944018.0,10.25
