序号,代码,名称,最新价,今日涨跌幅,今日主力净流入-净额,今日主力净流入-净占比,今日超大单净流入-净额,今日超大单净流入-净占比,今日大单净流入-净额,今日大单净流入-净占比,今日中单净流入-净额,今日中单净流入-净占比,今日小单净流入-净额,今日小单净流入-净占比
190,603667,五洲新春,34.99,6.68,50369299.0,4.82,6846500.0,0.66,43522799.0,4.17,-46279728.0,-4.43,-4089568.0,-0.39
191,600352,浙江龙盛,10.02,2.98,50349956.0,9.9,88898063.0,17.48,-38548107.0,-7.58,-9935053.0,-1.95,-40414904.0,-7.94
192,600456,宝钛股份,31.95,3.3,50335843.0,9.35,12076420.0,2.24,38259423.0,7.11,-1110748.0,-0.21,-49225094.0,-9.14
193,003021,兆威机电,116.0,5.89,50197737.0,4.13,35104825.0,2.89,15092912.0,1.24,-49183376.0,-4.05,-1014368.0,-0.08
194,600010,包钢股份,1.79,1.7,50190111.0,7.28,26726403.0,3.88,23463708.0,3.4,-15458115.0,-2.24,-34731995.0,-5.04
195,300953,震裕科技,133.88,13.02,50127087.0,4.37,31302127.0,2.73,18824960.0,1.64,-11204512.0,-0.98,-38922576.0,-3.39
196,300496,中科创达,51.95,3.71,50120759.0,9.79,13277048.0,2.59,36843711.0,7.2,-18919397.0,-3.69,-31201362.0,-6.09
197,300192,科德教育,15.94,5.63,49834564.0,11.08,22379852.0,4.98,27454712.0,6.1,-16729801.0,-3.72,-33104762.0,-7.36
198,002261,拓维信息,30.2,3.14,49749472.0,0.84,36324480.0,0.61,13424992.0,0.23,2687600.0,0.05,-52437072.0,-0.88
199,002391,长青股份,5.45,10.1,48279465.0,37.46,47958839.0,37.21,320626.0,0.25,-17859783.0,-13.86,-30419682.0,-23.6
200,300611,美力科技,25.6,4.53,47976862.0,9.95,29737526.0,6.17,18239336.0,3.78,-8685166.0,-1.8,-39291696.0,-8.15
201,002345,潮宏基,9.56,10.01,47634975.0,15.39,39562153.0,12.79,8072822.0,2.61,-21978950.0,-7.1,-25656026.0,-8.29
202,603881,数据港,31.02,3.61,47620133.0,4.46,15430548.0,1.44,32189585.0,3.01,-27865280.0,-2.61,-19754848.0,-1.85
203,603129,春风动力,158.85,5.37,47438505.0,10.45,34364060.0,7.57,13074445.0,2.88,-17402447.0,-3.83,-30036059.0,-6.62
204,002896,中大力德,88.0,3.81,47436456.0,4.15,33188891.0,2.9,14247565.0,1.25,-30768752.0,-2.69,-16667696.0,-1.46
205,300459,汤姆猫,5.13,2.81,47386911.0,6.9,44515047.0,6.48,2871864.0,0.42,-47875722.0,-6.97,488813.0,0.07
206,000425,徐工机械,8.94,0.45,47288929.0,8.98,76237148.0,14.48,-28948219.0,-5.5,-28603606.0,-5.43,-18685324.0,-3.55
207,002773,康弘药业,28.66,10.02,46733601.0,11.19,42102282.0,10.08,4631319.0,1.11,4132992.0,0.99,-50866592.0,-12.18
208,002194,武汉凡谷,12.65,10.0,46606901.0,30.8,61622704.0,40.73,-15015803.0,-9.92,-21983929.0,-14.53,-24622972.0,-16.27
209,600839,四川长虹,9.94,0.71,46426104.0,3.12,29251512.0,1.96,17174592.0,1.15,-39387344.0,-2.64,-7038736.0,-0.47
210,000016,深康佳Ａ,5.02,3.29,46352263.0,11.51,41473798.0,10.3,4878465.0,1.21,-16280773.0,-4.04,-30071489.0,-7.47
211,002392,北京利尔,5.41,6.92,45942375.0,17.89,18279542.0,7.12,27662833.0,10.77,-27400405.0,-10.67,-18541970.0,-7.22
212,300253,卫宁健康,9.71,4.41,45471290.0,8.99,21389544.0,4.23,24081746.0,4.76,-5825692.0,-1.15,-39645598.0,-7.83
213,002249,大洋电机,6.26,3.3,45214114.0,11.32,27607266.0,6.91,17606848.0,4.41,-20684738.0,-5.18,-24529377.0,-6.14
214,300378,鼎捷数智,35.77,7.74,45152880.0,6.71,10182341.0,1.51,34970539.0,5.19,4384748.0,0.65,-49537626.0,-7.36
215,300254,仟源医药,9.45,10.14,44860690.0,15.0,35940008.0,12.02,8920682.0,2.98,-32628726.0,-10.91,-12231965.0,-4.09
216,601166,兴业银行,21.08,-1.45,44824073.0,4.46,12927933.0,1.29,31896140.0,3.18,53371744.0,5.31,-98195812.0,-9.78
217,002182,宝武镁业,11.88,7.22,44701602.0,10.44,36486380.0,8.52,8215222.0,1.92,-19782871.0,-4.62,-24918731.0,-5.82
218,601579,会稽山,13.31,2.46,44697943.0,14.97,18865894.0,6.32,25832049.0,8.65,-3719096.0,-1.25,-40978847.0,-13.72
219,600693,东百集团,6.8,3.98,44381591.0,8.32,27006976.0,5.06,17374615.0,3.26,-13211119.0,-2.48,-31170472.0,-5.84
220,300688,创业黑马,27.93,6.4,44320751.0,12.66,23828163.0,6.81,20492588.0,5.85,-5224513.0,-1.49,-39096238.0,-11.17
221,000338,潍柴动力,15.38,0.52,44211591.0,11.4,17816705.0,4.59,26394886.0,6.81,5793061.0,1.49,-50004652.0,-12.9
222,300207,欣旺达,18.84,3.4,43996091.0,10.08,15429139.0,3.53,28566952.0,6.54,1253197.0,0.29,-45249288.0,-10.36
223,600919,江苏银行,9.77,-1.01,43802048.0,3.11,1176128.0,0.08,42625920.0,3.02,-48292240.0,-3.42,4490175.0,0.32
224,600308,华泰股份,3.65,9.94,43646924.0,31.85,40879133.0,29.83,2767791.0,2.02,-19712049.0,-14.39,-23934874.0,-17.47
225,000878,云南铜业,11.67,2.64,43634625.0,11.51,37863306.0,9.98,5771319.0,1.52,-30542379.0,-8.05,-13092245.0,-3.45
226,603613,国联股份,26.77,5.68,43545316.0,12.87,23831431.0,7.04,19713885.0,5.83,-14079630.0,-4.16,-29465686.0,-8.71
227,001316,润贝航科,37.28,10.0,43402465.0,56.12,44826041.0,57.96,-1423576.0,-1.84,-19869547.0,-25.69,-23532919.0,-30.43
228,000099,中信海直,22.15,3.84,43346937.0,8.43,15027620.0,2.92,28319317.0,5.5,-3442546.0,-0.67,-39904392.0,-7.76
229,301308,江波龙,79.09,2.85,43310561.0,12.64,29180602.0,8.52,14129959.0,4.12,6359537.0,1.86,-49670098.0,-14.5
230,300418,昆仑万维,31.0,2.31,43087858.0,6.98,19377489.0,3.14,23710369.0,3.84,3958584.0,0.64,-47046442.0,-7.62
231,300454,深信服,90.15,2.33,43054241.0,7.34,-22266561.0,-3.79,65320802.0,11.13,3045236.0,0.52,-46099477.0,-7.85
232,600916,中国黄金,8.96,3.82,42781106.0,8.52,34299264.0,6.83,8481842.0,1.69,-31228961.0,-6.22,-11552144.0,-2.3
233,301196,唯科科技,49.81,10.05,42664941.0,17.59,7491436.0,3.09,35173505.0,14.5,-4323502.0,-1.78,-38341439.0,-15.8
234,301128,强瑞技术,69.51,9.78,42506734.0,16.2,19722372.0,7.51,22784362.0,8.68,-11452420.0,-4.36,-31054314.0,-11.83
235,301171,易点天下,24.8,5.49,42336430.0,7.13,10940505.0,1.84,31395925.0,5.29,-8015111.0,-1.35,-34321319.0,-5.78
236,600562,国睿科技,20.44,10.01,42304279.0,15.07,73232631.0,26.09,-30928352.0,-11.02,-19993810.0,-7.12,-22310470.0,-7.95
237,603766,隆鑫通用,12.73,7.25,42221780.0,7.13,84262.0,0.01,42137518.0,7.12,-35078521.0,-5.93,-7143258.0,-1.21
238,300693,盛弘股份,30.88,5.25,41926097.0,12.01,9566681.0,2.74,32359416.0,9.27,-2116034.0,-0.61,-39810063.0,-11.4
239,600610,中毅达,12.0,6.67,41768064.0,1.74,99362688.0,4.15,-57594624.0,-2.4,-50643088.0,-2.11,8875008.0,0.37
240,002292,奥飞娱乐,8.37,3.33,41614141.0,10.59,35989724.0,9.16,5624417.0,1.43,-26766250.0,-6.81,-14847890.0,-3.78
241,600186,莲花控股,6.59,2.81,41522883.0,5.5,36554844.0,4.85,4968039.0,0.66,-4192367.0,-0.56,-37330516.0,-4.95
242,600397,安源煤业,5.05,6.09,40992180.0,12.99,50217161.0,15.92,-9224981.0,-2.92,-8641372.0,-2.74,-32350808.0,-10.25
243,600415,小商品城,15.41,4.47,40632915.0,4.03,37513592.0,3.72,3119323.0,0.31,13601056.0,1.35,-54233968.0,-5.38
244,002527,新时达,12.91,4.45,40367845.0,12.52,28585466.0,8.87,11782379.0,3.65,-14145040.0,-4.39,-26222806.0,-8.13
245,301396,宏景科技,71.36,7.24,40210956.0,4.72,46073781.0,5.41,-5862825.0,-0.69,-22060432.0,-2.59,-18150533.0,-2.13
246,601789,宁波建工,5.26,3.34,40015635.0,14.36,26289382.0,9.44,13726253.0,4.93,-7494533.0,-2.69,-32521103.0,-11.67
247,002276,万马股份,14.3,3.4,39671276.0,2.05,34169628.0,1.77,5501648.0,0.28,-7066832.0,-0.37,-32604432.0,-1.69
248,002195,岩山科技,5.35,3.48,39595840.0,1.63,279440.0,0.01,39316400.0,1.62,15652848.0,0.64,-55248688.0,-2.28
249,002444,巨星科技,22.94,5.62,39361609.0,5.13,43067326.0,5.61,-3705717.0,-0.48,30330502.0,3.95,-69692113.0,-9.08
250,301269,华大九天,123.91,2.42,39200913.0,7.84,5768194.0,1.15,33432719.0,6.69,20850.0,0.0,-39221763.0,-7.85
251,603011,合锻智能,10.12,2.22,39165156.0,5.56,14765682.0,2.1,24399474.0,3.46,-14547227.0,-2.06,-24617929.0,-3.49
252,600057,厦门象屿,6.21,2.81,39027157.0,17.78,35630670.0,16.23,3396487.0,1.55,-12675880.0,-5.77,-26351277.0,-12.0
253,600711,ST盛屯,5.95,4.02,39023159.0,9.07,41551901.0,9.66,-2528742.0,-0.59,-16474240.0,-3.83,-22548919.0,-5.24
254,688698,伟创电气,49.0,8.17,38981587.0,16.18,34103047.0,14.16,4878540.0,2.03,-20795127.0,-8.63,-18186460.0,-7.55
255,300468,四方精创,21.94,7.6,38811072.0,1.3,-25582048.0,-0.86,64393120.0,2.15,-31464384.0,-1.05,-7346704.0,-0.25
256,300798,锦鸡股份,7.19,6.2,38706047.0,13.09,17451144.0,5.9,21254903.0,7.19,2789537.0,0.94,-41495583.0,-14.03
257,002584,西陇科学,9.25,2.1,38674826.0,3.58,6921858.0,0.64,31752968.0,2.94,2769568.0,0.26,-41444384.0,-3.84
258,300562,乐心医疗,13.49,4.57,38633974.0,13.38,12166266.0,4.21,26467708.0,9.16,4654495.0,1.61,-43288469.0,-14.99
259,603630,拉芳家化,19.07,9.98,38587067.0,15.66,58318198.0,23.67,-19731131.0,-8.01,-21721182.0,-8.82,-16865884.0,-6.85
260,002601,龙佰集团,16.66,1.22,38520436.0,26.31,27238522.0,18.6,11281914.0,7.7,-17403176.0,-11.89,-21117259.0,-14.42
261,300922,天秦装备,21.05,3.29,38396831.0,9.09,-4615940.0,-1.09,43012771.0,10.19,3831489.0,0.91,-42228321.0,-10.0
262,002979,雷赛智能,43.5,6.07,38375303.0,6.88,24052818.0,4.31,14322485.0,2.57,-7253880.0,-1.3,-31121424.0,-5.58
263,603662,柯力传感,63.92,4.26,38276188.0,5.52,27791286.0,4.01,10484902.0,1.51,-23565505.0,-3.4,-14710683.0,-2.12
264,002241,歌尔股份,21.34,3.39,38216065.0,1.94,-13860031.0,-0.71,52076096.0,2.65,-32829248.0,-1.67,-5386832.0,-0.27
265,002384,东山精密,23.94,2.35,38045497.0,2.59,29073321.0,1.98,8972176.0,0.61,-58083792.0,-3.95,20038304.0,1.36
266,000801,四川九洲,15.1,3.28,37952199.0,8.77,2115816.0,0.49,35836383.0,8.28,-8488026.0,-1.96,-29464173.0,-6.81
267,603236,移远通信,70.27,3.86,37852237.0,5.42,6313957.0,0.9,31538280.0,4.52,2123846.0,0.3,-39976085.0,-5.73
268,600480,凌云股份,15.38,4.84,37821435.0,9.53,19144911.0,4.82,18676524.0,4.71,-9712122.0,-2.45,-28109314.0,-7.08
269,002536,飞龙股份,15.18,6.3,37794244.0,9.94,30702667.0,8.07,7091577.0,1.86,-27453643.0,-7.22,-10340602.0,-2.72
270,601328,交通银行,7.5,-0.92,37668481.0,4.15,19677388.0,2.17,17991093.0,1.98,31668685.0,3.49,-69337159.0,-7.63
271,002048,宁波华翔,13.63,3.1,37549750.0,16.79,16629322.0,7.43,20920428.0,9.35,-10600021.0,-4.74,-26949729.0,-12.05
272,002881,美格智能,45.06,3.56,37284663.0,7.5,16653972.0,3.35,20630691.0,4.15,7931350.0,1.6,-45216014.0,-9.09
273,600095,湘财股份,8.24,0.98,37216845.0,5.35,36789510.0,5.29,427335.0,0.06,4630882.0,0.67,-41847727.0,-6.01
274,600734,实达集团,4.08,5.15,37019357.0,11.21,30317177.0,9.18,6702180.0,2.03,-18593497.0,-5.63,-18425860.0,-5.58
275,600628,新世界,8.13,2.52,36993901.0,10.31,22352823.0,6.23,14641078.0,4.08,-20783037.0,-5.79,-16210866.0,-4.52
276,603991,至正股份,51.69,10.0,36956921.0,22.16,25596186.0,15.35,11360735.0,6.81,-17115496.0,-10.26,-19841425.0,-11.9
277,600339,中油工程,3.15,1.29,36873669.0,28.05,27371890.0,20.82,9501779.0,7.23,-12323079.0,-9.37,-24550590.0,-18.68
278,603733,仙鹤股份,22.4,6.77,36776135.0,19.98,24378670.0,13.24,12397465.0,6.74,-22334960.0,-12.13,-14441176.0,-7.85
279,301479,弘景光电,108.5,3.28,36696877.0,15.11,9107267.0,3.75,27589610.0,11.36,-9125465.0,-3.76,-27571411.0,-11.35
280,600370,三房巷,1.84,10.18,36163542.0,25.57,32390228.0,22.9,3773314.0,2.67,-12109041.0,-8.56,-24054501.0,-17.01
281,603887,城地香江,18.48,2.78,36089607.0,7.72,16429321.0,3.51,19660286.0,4.21,-21736294.0,-4.65,-14353312.0,-3.07
282,301031,中熔电气,122.58,3.01,36036082.0,13.65,2316979.0,0.88,33719103.0,12.77,13508109.0,5.12,-49544191.0,-18.76
283,000818,航锦科技,23.82,3.25,35993551.0,4.89,22781346.0,3.09,13212205.0,1.79,-15014244.0,-2.04,-20979306.0,-2.85
284,600733,北汽蓝谷,7.81,2.23,35599633.0,4.57,48931108.0,6.28,-13331475.0,-1.71,-10545864.0,-1.35,-25053770.0,-3.21
285,300680,隆盛科技,36.43,5.44,35444019.0,7.75,-3878487.0,-0.85,39322506.0,8.6,-4862862.0,-1.06,-30581157.0,-6.68
286,601577,长沙银行,9.27,-1.59,35252280.0,12.74,12481030.0,4.51,22771250.0,8.23,-27701340.0,-10.01,-7550942.0,-2.73
287,688235,百济神州-U,250.38,5.38,35217845.0,8.27,23452396.0,5.51,11765449.0,2.76,-31288976.0,-7.35,-3928859.0,-0.92
288,001696,宗申动力,20.25,4.01,34823972.0,4.65,24569260.0,3.28,10254712.0,1.37,8252292.0,1.1,-43076259.0,-5.75
289,000681,视觉中国,19.41,3.3,34610714.0,7.17,27023143.0,5.6,7587571.0,1.57,-26406289.0,-5.47,-8204425.0,-1.7
290,688343,云天励飞-U,53.92,6.2,34239441.0,6.36,30389818.0,5.64,3849623.0,0.71,-22751971.0,-4.22,-11487469.0,-2.13
291,688122,西部超导,47.96,3.1,34037491.0,12.01,18850781.0,6.65,15186710.0,5.36,-5526238.0,-1.95,-28511253.0,-10.06
292,000981,山子高科,1.81,2.84,34002417.0,9.06,27874289.0,7.43,6128128.0,1.63,-3606339.0,-0.96,-30396078.0,-8.1
293,300475,香农芯创,29.38,3.56,33975874.0,4.99,32525200.0,4.78,1450674.0,0.21,-6943128.0,-1.02,-27032745.0,-3.97
294,600865,百大集团,11.29,10.04,33901306.0,23.89,46217418.0,32.57,-12316112.0,-8.68,-22592799.0,-15.92,-11308507.0,-7.97
295,002366,融发核电,4.65,1.75,33840382.0,14.44,26193075.0,11.17,7647307.0,3.26,-15341130.0,-6.54,-18499253.0,-7.89
296,600987,航民股份,7.17,3.17,33819288.0,18.65,10001206.0,5.51,23818082.0,13.13,-3577865.0,-1.97,-30241425.0,-16.68
297,300068,南都电源,15.02,3.02,33502161.0,7.73,25411788.0,5.86,8090373.0,1.87,-17679126.0,-4.08,-15823034.0,-3.65
298,600063,皖维高新,4.58,4.81,33484933.0,18.19,24257347.0,13.18,9227586.0,5.01,-13096909.0,-7.12,-20388024.0,-11.08
299,002097,山河智能,6.88,5.2,33430409.0,15.79,7083123.0,3.34,26347286.0,12.44,-3646441.0,-1.72,-29783967.0,-14.06
300,002281,光迅科技,42.86,2.07,33222053.0,6.66,9429129.0,1.89,23792924.0,4.77,8212265.0,1.65,-41434317.0,-8.31
301,603009,北特科技,41.97,6.71,33006466.0,6.45,46980965.0,9.18,-13974499.0,-2.73,-18645964.0,-3.64,-14360502.0,-2.81
302,300271,华宇软件,7.07,6.96,32977005.0,13.3,7454912.0,3.01,25522093.0,10.3,7331392.0,2.96,-40308398.0,-16.26
303,002636,金安国纪,8.09,4.39,32804765.0,17.92,9331981.0,5.1,23472784.0,12.82,4060329.0,2.22,-36865095.0,-20.14
304,002364,中恒电气,14.21,6.04,32766785.0,7.53,11300064.0,2.6,21466721.0,4.94,-15118788.0,-3.48,-17647997.0,-4.06
305,688469,芯联集成-U,4.64,0.65,32671625.0,19.7,411700.0,0.25,32259925.0,19.45,-13880440.0,-8.37,-18791186.0,-11.33
306,603688,石英股份,39.13,1.64,32664761.0,1.93,77821849.0,4.6,-45157088.0,-2.67,-18663776.0,-1.1,-14000976.0,-0.83
307,600895,张江高科,25.66,0.98,32663464.0,5.58,35148151.0,6.0,-2484687.0,-0.42,-16196498.0,-2.77,-16466967.0,-2.81
308,300503,昊志机电,22.93,6.85,32558942.0,8.36,10948552.0,2.81,21610390.0,5.55,-11520313.0,-2.96,-21038629.0,-5.4
309,603086,先达股份,6.02,10.05,32188557.0,33.63,31949058.0,33.38,239499.0,0.25,-14786743.0,-15.45,-17401815.0,-18.18
310,688307,中润光学,29.6,8.82,31789562.0,16.03,21078547.0,10.63,10711015.0,5.4,-8819474.0,-4.45,-22970087.0,-11.58
311,600060,海信视像,23.88,-0.91,31665516.0,12.67,19132718.0,7.65,12532798.0,5.01,5441155.0,2.18,-37106671.0,-14.84
312,605009,豪悦护理,54.76,4.6,31645474.0,14.19,9615747.0,4.31,22029727.0,9.88,-2280039.0,-1.02,-29365435.0,-13.17
313,688584,上海合晶,17.07,6.95,31617667.0,32.59,19070464.0,19.66,12547203.0,12.93,-9719683.0,-10.02,-21897984.0,-22.57
314,600114,东睦股份,18.85,4.03,31514964.0,12.01,19369328.0,7.38,12145636.0,4.63,-14162244.0,-5.4,-17352719.0,-6.61
315,600570,恒生电子,26.02,1.6,31504821.0,6.84,11105827.0,2.41,20398994.0,4.43,-21682023.0,-4.71,-9822797.0,-2.13
316,600312,平高电气,17.38,1.22,31435702.0,11.37,8263379.0,2.99,23172323.0,8.38,-18368346.0,-6.64,-13067357.0,-4.73
317,688258,卓易信息,45.5,7.82,31421214.0,8.16,22193136.0,5.76,9228078.0,2.4,-22280831.0,-5.79,-9140384.0,-2.37
318,300344,立方数科,8.82,6.14,31297066.0,6.36,6530327.0,1.33,24766739.0,5.03,1294189.0,0.26,-32591255.0,-6.62
319,300652,雷迪克,50.29,11.53,31263814.0,11.23,2884711.0,1.04,28379103.0,10.19,-520279.0,-0.19,-30743535.0,-11.04
320,600926,杭州银行,14.43,-1.1,31261523.0,6.88,4135153.0,0.91,27126370.0,5.97,9385706.0,2.07,-40647230.0,-8.95
321,300177,中海达,9.66,3.32,31107618.0,13.42,15423109.0,6.65,15684509.0,6.77,2187648.0,0.94,-33295266.0,-14.36
322,300684,中石科技,22.75,5.62,30785809.0,13.71,3922972.0,1.75,26862837.0,11.96,-5460429.0,-2.43,-25325379.0,-11.28
323,603056,德邦股份,13.99,3.86,30760065.0,9.92,12651445.0,4.08,18108620.0,5.84,7713591.0,2.49,-38473656.0,-12.4
324,300047,天源迪科,12.43,4.1,30715621.0,8.1,17520854.0,4.62,13194767.0,3.48,-12658347.0,-3.34,-18057273.0,-4.76
325,688772,珠海冠宇,13.08,1.24,30645950.0,14.26,14658382.0,6.82,15987568.0,7.44,15466853.0,7.2,-46112804.0,-21.45
326,300918,南山智尚,16.21,6.71,30602571.0,9.38,13515452.0,4.14,17087119.0,5.24,-11847018.0,-3.63,-18755552.0,-5.75
327,300681,英搏尔,31.8,7.36,30523912.0,10.01,15919656.0,5.22,14604256.0,4.79,-3039582.0,-1.0,-27484330.0,-9.01
328,600033,福建高速,3.72,-5.82,30481534.0,8.58,24992600.0,7.04,5488934.0,1.55,-1335776.0,-0.38,-29145759.0,-8.21
329,603533,掌阅科技,19.8,6.85,30372870.0,8.17,-5499346.0,-1.48,35872216.0,9.64,11794047.0,3.17,-42166917.0,-11.34
330,300986,志特新材,19.43,3.96,30272937.0,12.33,7891460.0,3.22,22381477.0,9.12,289813.0,0.12,-30562750.0,-12.45
331,002085,万丰奥威,15.5,3.26,30185759.0,4.12,20361824.0,2.78,9823935.0,1.34,-17574000.0,-2.4,-12611760.0,-1.72
332,603308,应流股份,19.49,9.99,30106774.0,9.78,26784393.0,8.7,3322381.0,1.08,-9081576.0,-2.95,-21025199.0,-6.83
333,688065,凯赛生物,54.61,1.26,29691683.0,12.57,29246652.0,12.38,445031.0,0.19,-23601041.0,-9.99,-6090642.0,-2.58
334,688279,峰岹科技,232.6,7.75,29550488.0,9.0,15818961.0,4.82,13731527.0,4.18,-26742160.0,-8.14,-2808328.0,-0.86
335,600662,外服控股,5.84,6.38,29433736.0,12.79,10497847.0,4.56,18935889.0,8.23,2317302.0,1.01,-31751037.0,-13.8
336,300547,川环科技,32.24,3.57,29216365.0,7.67,11607284.0,3.05,17609081.0,4.62,-8657431.0,-2.27,-20558933.0,-5.4
337,601216,君正集团,5.37,2.09,29049620.0,11.5,17755628.0,7.03,11293992.0,4.47,-20122584.0,-7.97,-8927036.0,-3.53
338,600793,宜宾纸业,20.67,8.05,29023957.0,6.89,24953440.0,5.92,4070517.0,0.97,-3468179.0,-0.82,-25555778.0,-6.06
339,002065,东华软件,9.73,3.18,29006125.0,3.04,24922465.0,2.61,4083660.0,0.43,-9534416.0,-1.0,-19471712.0,-2.04
340,688525,佰维存储,61.79,2.73,28981500.0,4.41,12709638.0,1.93,16271862.0,2.47,-31551746.0,-4.8,2570246.0,0.39
341,002739,万达电影,11.36,1.97,28960639.0,10.26,17681417.0,6.27,11279222.0,4.0,-9184298.0,-3.25,-19776341.0,-7.01
342,601860,紫金银行,2.68,-1.11,28748284.0,12.78,3514920.0,1.56,25233364.0,11.22,-15560695.0,-6.92,-13187589.0,-5.86
343,002008,大族激光,24.27,1.55,28721303.0,5.02,7138509.0,1.25,21582794.0,3.78,-1692256.0,-0.3,-27029047.0,-4.73
344,688088,虹软科技,44.53,5.05,28688282.0,8.9,11828760.0,3.67,16859522.0,5.23,-4706364.0,-1.46,-23981917.0,-7.44
345,300674,宇信科技,23.06,3.83,28535646.0,4.04,23039409.0,3.26,5496237.0,0.78,-11952245.0,-1.69,-16583401.0,-2.35
346,002427,尤夫股份,7.23,10.05,28520393.0,5.17,18275908.0,3.31,10244485.0,1.86,-25193491.0,-4.56,-3326903.0,-0.6
347,600547,山东黄金,33.8,7.99,28436656.0,1.21,-38594032.0,-1.65,67030688.0,2.86,14764176.0,0.63,-43200832.0,-1.84
348,300718,长盛轴承,76.25,3.43,28237801.0,2.58,37870332.0,3.46,-9632531.0,-0.88,-81705536.0,-7.47,53467744.0,4.89
349,300895,铜牛信息,44.93,4.98,28208864.0,6.4,7962706.0,1.81,20246158.0,4.59,-11305143.0,-2.56,-16903721.0,-3.83
350,001222,源飞宠物,15.41,9.99,28138378.0,18.73,31772198.0,21.14,-3633820.0,-2.42,-9623441.0,-6.4,-18514937.0,-12.32
351,000738,航发控制,19.23,4.91,28128773.0,5.26,14972021.0,2.8,13156752.0,2.46,-24837703.0,-4.65,-3291070.0,-0.62
352,000596,古井贡酒,170.01,-1.69,28117293.0,7.69,5345917.0,1.46,22771376.0,6.23,5834438.0,1.6,-33951730.0,-9.28
353,300759,康龙化成,22.55,0.67,28043471.0,8.75,7382202.0,2.3,20661269.0,6.45,-15080319.0,-4.71,-12963151.0,-4.05
354,600584,长电科技,33.15,1.07,27976275.0,4.58,35051102.0,5.74,-7074827.0,-1.16,-19654711.0,-3.22,-8321565.0,-1.36
355,600250,南京商旅,10.1,1.3,27899053.0,5.54,15367686.0,3.05,12531367.0,2.49,-14631216.0,-2.9,-13267836.0,-2.63
356,300199,翰宇药业,13.72,6.77,27764266.0,3.49,47988834.0,6.03,-20224568.0,-2.54,-36659424.0,-4.61,8895154.0,1.12
357,000661,长春高新,87.1,-5.27,27752085.0,1.94,20719365.0,1.45,7032720.0,0.49,-7388832.0,-0.52,-20363232.0,-1.42
358,001283,豪鹏科技,53.93,6.37,27726423.0,16.93,13560049.0,8.28,14166374.0,8.65,-4187454.0,-2.56,-23538970.0,-14.38
359,688097,博众精工,26.53,4.53,27447738.0,13.71,4250479.0,2.12,23197259.0,11.58,-14589857.0,-7.29,-12857880.0,-6.42
360,300232,洲明科技,6.73,7.17,27363599.0,10.55,16798327.0,6.48,10565272.0,4.07,-1920229.0,-0.74,-25443370.0,-9.81
361,301210,金杨股份,49.7,11.84,27271912.0,8.53,8070377.0,2.52,19201535.0,6.0,-9482101.0,-2.96,-17789811.0,-5.56
362,000519,中兵红箭,16.69,1.34,27230020.0,6.33,630708.0,0.15,26599312.0,6.18,-14768608.0,-3.43,-12461413.0,-2.9
363,603565,中谷物流,10.38,1.37,27200724.0,14.7,4665103.0,2.52,22535621.0,12.18,-4120938.0,-2.23,-23079786.0,-12.48
364,300760,迈瑞医疗,216.02,-0.49,27160293.0,4.46,-1944100.0,-0.32,29104393.0,4.78,-11582713.0,-1.9,-15577580.0,-2.56
365,601868,中国能建,2.25,-0.88,26896956.0,9.06,10682592.0,3.6,16214364.0,5.46,-14189454.0,-4.78,-12707501.0,-4.28
366,600103,青山纸业,2.18,5.31,26682133.0,14.14,16345813.0,8.66,10336320.0,5.48,-15252164.0,-8.08,-11429968.0,-6.06
367,301101,明月镜片,49.43,5.55,26520148.0,8.53,27385247.0,8.81,-865099.0,-0.28,-15234160.0,-4.9,-11285988.0,-3.63
368,600633,浙数文化,13.66,4.35,26449061.0,4.42,6806000.0,1.14,19643061.0,3.29,-24248132.0,-4.06,-2200930.0,-0.37
369,603256,宏和科技,8.8,10.0,26383932.0,50.48,30249891.0,57.88,-3865959.0,-7.4,-12954829.0,-24.79,-13429103.0,-25.69
370,688169,石头科技,184.49,1.42,26346233.0,6.5,9003670.0,2.22,17342563.0,4.28,-31411015.0,-7.75,5064782.0,1.25
371,002304,洋河股份,73.04,-0.29,26322467.0,10.91,8945820.0,3.71,17376647.0,7.2,10262243.0,4.25,-36584709.0,-15.16
372,600486,扬农化工,50.9,4.35,26275128.0,14.59,14561970.0,8.09,11713158.0,6.51,8836448.0,4.91,-35111577.0,-19.5
373,688766,普冉股份,99.64,2.42,26173505.0,12.32,-4272996.0,-2.01,30446501.0,14.33,-9171140.0,-4.32,-17002365.0,-8.0
374,002311,海大集团,52.15,-0.29,26145544.0,8.88,18848707.0,6.4,7296837.0,2.48,3362201.0,1.14,-29507746.0,-10.02
375,300274,阳光电源,56.69,1.11,26059984.0,2.55,32811760.0,3.21,-6751776.0,-0.66,678096.0,0.07,-26738093.0,-2.62
376,002009,天奇股份,13.64,7.15,25993682.0,6.09,12024625.0,2.82,13969057.0,3.27,5553629.0,1.3,-31547310.0,-7.39
