序号,代码,名称,最新价,今日涨跌幅,今日主力净流入-净额,今日主力净流入-净占比,今日超大单净流入-净额,今日超大单净流入-净占比,今日大单净流入-净额,今日大单净流入-净占比,今日中单净流入-净额,今日中单净流入-净占比,今日小单净流入-净额,今日小单净流入-净占比
4792,300644,南京聚隆,26.4,-1.9,-41741003.0,-20.3,-11455820.0,-5.57,-30285183.0,-14.73,-301116.0,-0.15,42042118.0,20.45
4793,002571,德力股份,6.82,-10.03,-41803784.0,-18.73,-14799562.0,-6.63,-27004222.0,-12.1,21716352.0,9.73,20087433.0,9.0
4794,300699,光威复材,29.97,-1.9,-41836479.0,-11.0,-13539489.0,-3.56,-28296990.0,-7.44,6493820.0,1.71,35342660.0,9.29
4795,600889,南京化纤,17.64,-3.97,-42092564.0,-9.79,-33148544.0,-7.71,-8944020.0,-2.08,2213895.0,0.51,39878667.0,9.27
4796,002580,圣阳股份,12.38,-1.82,-42333904.0,-10.01,-14220521.0,-3.36,-28113383.0,-6.65,3186352.0,0.75,39147552.0,9.26
4797,688049,炬芯科技,51.78,-3.07,-42336171.0,-11.82,-35393727.0,-9.88,-6942444.0,-1.94,11140622.0,3.11,31195549.0,8.71
4798,300180,华峰超纤,7.3,-3.69,-42432484.0,-4.02,-36406169.0,-3.45,-6026315.0,-0.57,-24477232.0,-2.32,66909712.0,6.34
4799,300782,卓胜微,74.15,-2.56,-42865985.0,-11.11,-5664015.0,-1.47,-37201970.0,-9.64,4895217.0,1.27,37970767.0,9.84
4800,002730,电光科技,16.78,-8.31,-42948971.0,-4.7,3192563.0,0.35,-46141534.0,-5.05,-20630640.0,-2.26,63579600.0,6.95
4801,002828,贝肯能源,8.68,-4.09,-43037062.0,-17.52,-33820491.0,-13.77,-9216571.0,-3.75,32271768.0,13.14,10765294.0,4.38
4802,002703,浙江世宝,12.15,-2.25,-43088510.0,-18.49,-17078756.0,-7.33,-26009754.0,-11.16,-8433884.0,-3.62,51522394.0,22.11
4803,002036,联创电子,10.67,-2.02,-43266767.0,-14.36,-14166423.0,-4.7,-29100344.0,-9.66,-19296913.0,-6.41,62563680.0,20.77
4804,603000,人民网,20.5,-2.57,-43482388.0,-12.95,-33198285.0,-9.89,-10284103.0,-3.06,7328249.0,2.18,36154139.0,10.77
4805,002707,众信旅游,7.6,-2.44,-43492005.0,-14.23,-19340713.0,-6.33,-24151292.0,-7.9,-7759373.0,-2.54,51251378.0,16.76
4806,002095,生 意 宝,18.91,-6.2,-43520646.0,-12.84,-16156875.0,-4.77,-27363771.0,-8.07,3308723.0,0.98,40211923.0,11.87
4807,000859,国风新材,6.78,-2.16,-43540963.0,-6.05,-30651358.0,-4.26,-12889605.0,-1.79,-7085985.0,-0.98,50626946.0,7.03
4808,300249,依米康,14.19,-2.41,-43710759.0,-11.93,-16399220.0,-4.48,-27311539.0,-7.45,-13292059.0,-3.63,57002819.0,15.56
4809,688019,安集科技,183.97,-1.69,-43872275.0,-10.54,-9384546.0,-2.25,-34487729.0,-8.28,35319322.0,8.48,8552953.0,2.05
4810,601162,天风证券,3.98,-1.97,-43917943.0,-7.52,-29875848.0,-5.12,-14042095.0,-2.4,-14220730.0,-2.44,58138674.0,9.96
4811,688306,均普智能,10.49,-7.0,-44038937.0,-8.1,-18296210.0,-3.36,-25742727.0,-4.73,38760446.0,7.13,5278492.0,0.97
4812,300382,斯莱克,14.51,-2.36,-44104512.0,-11.51,-25570659.0,-6.67,-18533853.0,-4.84,32566132.0,8.5,11538379.0,3.01
4813,600611,大众交通,6.34,-2.46,-44117686.0,-8.14,-48060608.0,-8.87,3942922.0,0.73,-4028861.0,-0.74,48146546.0,8.88
4814,300475,香农芯创,30.63,-4.43,-44122699.0,-9.05,-11369902.0,-2.33,-32752797.0,-6.72,5936368.0,1.22,38186333.0,7.83
4815,600859,王府井,13.84,-2.12,-44128589.0,-13.53,-13816251.0,-4.24,-30312338.0,-9.29,23426161.0,7.18,20702429.0,6.35
4816,000712,锦龙股份,11.61,-2.6,-44255890.0,-15.82,-9833176.0,-3.52,-34422714.0,-12.31,-4875962.0,-1.74,49131853.0,17.57
4817,300432,富临精工,20.19,-1.37,-44268705.0,-5.89,-31111619.0,-4.14,-13157086.0,-1.75,-7724064.0,-1.03,51992773.0,6.92
4818,002987,京北方,19.01,-3.01,-44289891.0,-15.66,-7005567.0,-2.48,-37284324.0,-13.19,-554295.0,-0.2,44844186.0,15.86
4819,002439,启明星辰,15.6,-3.11,-44448978.0,-11.57,-24868676.0,-6.48,-19580302.0,-5.1,27638461.0,7.2,16810517.0,4.38
4820,300379,*ST东通,5.43,-5.73,-44464181.0,-8.01,-9409373.0,-1.7,-35054808.0,-6.32,11601952.0,2.09,32862228.0,5.92
4821,600482,中国动力,21.7,-0.37,-44466986.0,-11.58,-21678874.0,-5.65,-22788112.0,-5.94,-23355786.0,-6.08,67822773.0,17.67
4822,002651,利君股份,8.94,9.96,-44534295.0,-3.17,-2856067.0,-0.2,-41678228.0,-2.97,-32393680.0,-2.31,76927968.0,5.48
4823,300687,赛意信息,30.08,-2.53,-44632509.0,-8.03,-17365318.0,-3.12,-27267191.0,-4.91,-13520458.0,-2.43,58152968.0,10.46
4824,601600,中国铝业,6.42,-1.23,-44885352.0,-4.89,-61085693.0,-6.66,16200341.0,1.77,68630851.0,7.48,-23745497.0,-2.59
4825,300440,运达科技,9.03,-5.94,-44901873.0,-17.92,-25047981.0,-10.0,-19853892.0,-7.92,18077380.0,7.21,26824493.0,10.71
4826,301536,星宸科技,58.0,-3.41,-45012628.0,-17.47,-20914844.0,-8.12,-24097784.0,-9.35,5217315.0,2.03,39795313.0,15.45
4827,300276,三丰智能,12.21,-2.86,-45090357.0,-5.0,-17867787.0,-1.98,-27222570.0,-3.02,-30629424.0,-3.4,75719792.0,8.39
4828,002657,中科金财,19.86,-2.65,-45165044.0,-13.56,-14374590.0,-4.32,-30790454.0,-9.25,-22138074.0,-6.65,67303118.0,20.21
4829,002549,凯美特气,8.89,-3.47,-45203282.0,-9.66,-20994430.0,-4.49,-24208852.0,-5.18,-23867839.0,-5.1,69071122.0,14.77
4830,688608,恒玄科技,417.5,-0.71,-45299537.0,-7.39,-20515158.0,-3.35,-24784379.0,-4.04,45901184.0,7.49,-601656.0,-0.1
4831,300641,正丹股份,25.36,-2.65,-45374406.0,-11.24,-12240913.0,-3.03,-33133493.0,-8.2,-10184718.0,-2.52,55559124.0,13.76
4832,300547,川环科技,32.01,-4.05,-45415065.0,-10.78,-27143075.0,-6.44,-18271990.0,-4.34,11811759.0,2.8,33603307.0,7.97
4833,688039,当虹科技,32.56,-5.98,-45631374.0,-40.86,-5755444.0,-5.15,-39875930.0,-35.7,18197145.0,16.29,27434230.0,24.56
4834,301196,唯科科技,65.39,-2.58,-45726554.0,-14.48,-12052032.0,-3.82,-33674522.0,-10.66,-24447354.0,-7.74,70173909.0,22.22
4835,601136,首创证券,19.19,-1.69,-45812136.0,-18.78,-33339239.0,-13.66,-12472897.0,-5.11,16395252.0,6.72,29416884.0,12.06
4836,603169,兰石重装,7.29,-2.54,-45837360.0,-11.08,-27463378.0,-6.64,-18373982.0,-4.44,-19801917.0,-4.79,65639276.0,15.86
4837,000960,锡业股份,14.11,-0.77,-46126771.0,-19.54,-24311249.0,-10.3,-21815522.0,-9.24,14806471.0,6.27,31320300.0,13.27
4838,002530,金财互联,10.09,-2.98,-46130865.0,-12.67,-13598752.0,-3.73,-32532113.0,-8.93,-16258757.0,-4.46,62389622.0,17.13
4839,603108,润达医疗,18.35,-2.96,-46276776.0,-17.7,-25638416.0,-9.81,-20638360.0,-7.89,4346538.0,1.66,41930239.0,16.04
4840,300100,双林股份,76.19,0.07,-46283700.0,-2.49,-61698292.0,-3.31,15414592.0,0.83,30577808.0,1.64,15705872.0,0.84
4841,603662,柯力传感,66.71,-2.0,-46344929.0,-7.86,-30397411.0,-5.15,-15947518.0,-2.7,-11796150.0,-2.0,58141080.0,9.86
4842,300426,华智数媒,10.04,-5.46,-46521648.0,-19.84,-25127176.0,-10.72,-21394472.0,-9.13,26652583.0,11.37,19869066.0,8.47
4843,600789,鲁抗医药,10.13,-1.94,-46533423.0,-6.67,-32599823.0,-4.68,-13933600.0,-2.0,10226507.0,1.47,36306916.0,5.21
4844,688099,晶晨股份,70.2,-2.2,-46811972.0,-13.28,-37639431.0,-10.68,-9172541.0,-2.6,34048705.0,9.66,12763267.0,3.62
4845,300248,新开普,13.81,-3.76,-46825972.0,-15.06,-10114744.0,-3.25,-36711228.0,-11.8,7818864.0,2.51,39007108.0,12.54
4846,600096,云天化,22.96,0.22,-47047854.0,-7.99,-10535606.0,-1.79,-36512248.0,-6.2,-2412049.0,-0.41,49459904.0,8.4
4847,301050,雷电微力,54.03,-1.41,-47069589.0,-2.69,-29572933.0,-1.69,-17496656.0,-1.0,8257104.0,0.47,38812496.0,2.22
4848,600967,内蒙一机,12.33,-3.6,-47180247.0,-6.19,4491323.0,0.59,-51671570.0,-6.78,-7137672.0,-0.94,54317922.0,7.12
4849,300505,川金诺,17.66,-3.6,-47451518.0,-10.86,-22976545.0,-5.26,-24474973.0,-5.6,9147558.0,2.09,38303960.0,8.76
4850,002465,海格通信,10.87,-1.72,-47497350.0,-9.17,-22134051.0,-4.28,-25363299.0,-4.9,26894503.0,5.19,20602848.0,3.98
4851,601995,中金公司,33.32,-1.71,-47503270.0,-11.66,-37411203.0,-9.19,-10092067.0,-2.48,22304966.0,5.48,25198304.0,6.19
4852,600326,西藏天路,7.06,-3.42,-47577428.0,-13.85,-32339722.0,-9.41,-15237706.0,-4.43,11770410.0,3.43,35807018.0,10.42
4853,301078,孩子王,12.48,-3.63,-47791396.0,-9.36,-23824794.0,-4.66,-23966602.0,-4.69,-14026981.0,-2.75,61818377.0,12.1
4854,603040,新坐标,37.25,-4.49,-47824767.0,-6.29,-32015759.0,-4.21,-15809008.0,-2.08,13740674.0,1.81,34084093.0,4.48
4855,002843,泰嘉股份,23.94,-2.29,-47932869.0,-14.56,-14462499.0,-4.39,-33470370.0,-10.17,-3958876.0,-1.2,51891745.0,15.76
4856,301165,锐捷网络,71.66,-2.57,-47940292.0,-13.74,-13980435.0,-4.01,-33959857.0,-9.74,-7688905.0,-2.2,55629198.0,15.95
4857,002620,ST瑞和,4.18,1.95,-48055215.0,-13.24,-36971526.0,-10.19,-11083689.0,-3.05,29129538.0,8.03,18925678.0,5.21
4858,688158,优刻得-W,22.05,-3.71,-48059059.0,-10.73,-21089145.0,-4.71,-26969914.0,-6.02,10588537.0,2.36,37470521.0,8.36
4859,000989,九芝堂,8.09,-4.15,-48142958.0,-18.07,-11352289.0,-4.26,-36790669.0,-13.81,24969549.0,9.37,23173409.0,8.7
4860,000545,金浦钛业,2.27,-6.58,-48334080.0,-19.85,-32584349.0,-13.38,-15749731.0,-6.47,35561907.0,14.61,12772175.0,5.25
4861,000099,中信海直,23.06,-1.96,-48519065.0,-12.79,-17570711.0,-4.63,-30948354.0,-8.16,-11812255.0,-3.11,60331320.0,15.9
4862,600879,航天电子,8.79,-2.12,-48548296.0,-8.48,-55144535.0,-9.63,6596239.0,1.15,16297900.0,2.85,32250397.0,5.63
4863,600519,贵州茅台,1591.18,0.82,-48553008.0,-1.29,74697120.0,1.99,-123250128.0,-3.28,48721472.0,1.3,-168470.0,0.0
4864,300724,捷佳伟创,57.38,-1.41,-48556725.0,-13.9,-35181465.0,-10.07,-13375260.0,-3.83,13341261.0,3.82,35215464.0,10.08
4865,688120,华海清科,159.18,-3.59,-48621549.0,-9.03,-39613641.0,-7.36,-9007908.0,-1.67,29948747.0,5.56,18672803.0,3.47
4866,600487,亨通光电,15.69,-1.32,-48742248.0,-9.91,-31617231.0,-6.43,-17125017.0,-3.48,8860447.0,1.8,39881801.0,8.11
4867,688360,德马科技,26.25,-5.06,-48783285.0,-18.79,-28040676.0,-10.8,-20742609.0,-7.99,14978107.0,5.77,33805177.0,13.02
4868,600318,新力金融,8.97,-3.13,-48852925.0,-15.87,-29825319.0,-9.69,-19027606.0,-6.18,17026430.0,5.53,31826495.0,10.34
4869,000338,潍柴动力,15.0,0.0,-48926436.0,-8.67,8970287.0,1.59,-57896723.0,-10.26,79271330.0,14.05,-30344895.0,-5.38
4870,603267,鸿远电子,51.1,-3.84,-49271082.0,-12.87,-33866024.0,-8.85,-15405058.0,-4.02,5283650.0,1.38,43987432.0,11.49
4871,600610,中毅达,11.84,-10.03,-49523168.0,-32.2,-42036736.0,-27.33,-7486432.0,-4.87,8587552.0,5.58,40935616.0,26.62
4872,601177,杭齿前进,20.01,-4.12,-49606398.0,-6.79,-16110042.0,-2.2,-33496356.0,-4.58,-17437424.0,-2.39,67043816.0,9.17
4873,600030,中信证券,25.55,-1.2,-49662633.0,-4.06,-24035097.0,-1.96,-25627536.0,-2.09,-62595504.0,-5.12,112258137.0,9.18
4874,600114,东睦股份,20.32,-2.64,-49672159.0,-12.62,-26572294.0,-6.75,-23099865.0,-5.87,8283537.0,2.1,41388622.0,10.51
4875,300474,景嘉微,69.1,-2.08,-49745777.0,-4.93,-18457534.0,-1.83,-31288243.0,-3.1,44712160.0,4.43,5033616.0,0.5
4876,002215,诺 普 信,9.35,-1.79,-49991553.0,-24.53,-18150642.0,-8.91,-31840911.0,-15.63,17539190.0,8.61,32452363.0,15.93
4877,603915,国茂股份,16.42,-6.06,-50178110.0,-13.13,-47901947.0,-12.53,-2276163.0,-0.6,26650373.0,6.97,23527737.0,6.16
4878,601188,龙江交通,3.8,-4.28,-50241669.0,-20.3,-23877318.0,-9.65,-26364351.0,-10.65,-41684.0,-0.02,50283352.0,20.32
4879,300777,中简科技,36.0,-2.57,-50247691.0,-11.73,-27070077.0,-6.32,-23177614.0,-5.41,5418286.0,1.26,44829405.0,10.46
4880,002564,天沃科技,5.47,-6.01,-50530095.0,-11.14,-17538006.0,-3.87,-32992089.0,-7.28,18189933.0,4.01,32340161.0,7.13
4881,603110,东方材料,17.77,-3.42,-50748460.0,-15.55,-18006194.0,-5.52,-32742266.0,-10.03,-17732579.0,-5.43,68481039.0,20.98
4882,000807,云铝股份,14.57,-0.61,-50771902.0,-13.06,-28981003.0,-7.46,-21790899.0,-5.61,3380062.0,0.87,47391840.0,12.19
4883,002223,鱼跃医疗,35.43,1.23,-50793466.0,-18.43,-5278540.0,-1.92,-45514926.0,-16.52,-5670128.0,-2.06,56463594.0,20.49
4884,002886,沃特股份,19.02,-3.16,-51083602.0,-19.76,-20225165.0,-7.82,-30858437.0,-11.94,-5468271.0,-2.11,56551874.0,21.87
4885,300580,贝斯特,27.68,-2.77,-51112679.0,-12.77,-21203346.0,-5.3,-29909333.0,-7.47,-1918411.0,-0.48,53031092.0,13.25
4886,300884,狄耐克,13.19,-8.66,-51473253.0,-6.14,-30385146.0,-3.62,-21088107.0,-2.52,-2943216.0,-0.35,54416484.0,6.49
4887,300364,中文在线,21.87,-2.45,-51516844.0,-12.54,-30049148.0,-7.31,-21467696.0,-5.22,-16508427.0,-4.02,68025271.0,16.55
4888,600522,中天科技,13.94,-1.62,-51651284.0,-11.45,-31288223.0,-6.93,-20363061.0,-4.51,-557616.0,-0.12,52208900.0,11.57
4889,300395,菲利华,47.79,-3.71,-51828784.0,-12.5,-12904200.0,-3.11,-38924584.0,-9.39,8862764.0,2.14,42966020.0,10.36
4890,603728,鸣志电器,64.16,-2.92,-51854215.0,-10.04,-17337044.0,-3.36,-34517171.0,-6.68,10090142.0,1.95,41764074.0,8.09
4891,002342,巨力索具,5.15,-6.36,-52065370.0,-7.73,-34296511.0,-5.09,-17768859.0,-2.64,-5798679.0,-0.86,57864051.0,8.59
4892,002469,三维化学,8.79,-3.72,-52272271.0,-13.11,-12721004.0,-3.19,-39551267.0,-9.92,-960780.0,-0.24,53233052.0,13.35
4893,300984,金沃股份,83.5,-5.54,-52276689.0,-14.63,-28344613.0,-7.93,-23932076.0,-6.7,42850394.0,11.99,9426295.0,2.64
4894,600601,方正科技,4.44,-2.84,-52355032.0,-18.88,-33751909.0,-12.17,-18603123.0,-6.71,12707945.0,4.58,39647087.0,14.3
4895,002406,远东传动,7.63,-2.05,-52388676.0,-11.72,-15398641.0,-3.45,-36990035.0,-8.28,-17317664.0,-3.88,69706340.0,15.6
4896,000733,振华科技,50.07,-4.99,-52450415.0,-5.48,-39161725.0,-4.09,-13288690.0,-1.39,27155408.0,2.84,25294992.0,2.64
4897,688580,伟思医疗,47.05,-6.27,-52969407.0,-18.82,-26472691.0,-9.41,-26496716.0,-9.41,20788610.0,7.39,32180798.0,11.43
4898,603331,百达精工,11.48,9.96,-53004816.0,-13.95,-65419274.0,-17.21,12414458.0,3.27,22993616.0,6.05,30011200.0,7.9
4899,000565,渝三峡Ａ,9.3,6.16,-53021282.0,-3.51,-46564626.0,-3.08,-6456656.0,-0.43,14761040.0,0.98,38260240.0,2.53
4900,600104,上汽集团,16.55,0.06,-53101334.0,-10.25,-34007789.0,-6.57,-19093545.0,-3.69,16237805.0,3.14,36863528.0,7.12
4901,002046,国机精工,16.08,-1.71,-53180505.0,-14.47,-21029738.0,-5.72,-32150767.0,-8.75,-13616926.0,-3.71,66797430.0,18.18
4902,002963,豪尔赛,12.43,-9.99,-53949486.0,-14.74,-35404056.0,-9.67,-18545430.0,-5.07,9985159.0,2.73,43964329.0,12.01
4903,002044,美年健康,5.34,-2.73,-54054860.0,-11.44,-34517345.0,-7.31,-19537515.0,-4.14,18526838.0,3.92,35528023.0,7.52
4904,300757,罗博特科,131.0,-3.44,-54084627.0,-10.72,-17896790.0,-3.55,-36187837.0,-7.17,-3920876.0,-0.78,58005504.0,11.5
4905,300963,中洲特材,16.72,-5.11,-54086882.0,-9.11,-22710635.0,-3.82,-31376247.0,-5.28,5811468.0,0.98,48275416.0,8.13
4906,301382,蜂助手,41.8,-2.38,-54188622.0,-5.13,-13511342.0,-1.28,-40677280.0,-3.85,21959600.0,2.08,32229022.0,3.05
4907,002584,西陇科学,8.92,-4.09,-54262406.0,-10.36,-18329522.0,-3.5,-35932884.0,-6.86,-973890.0,-0.19,55236297.0,10.54
4908,300328,宜安科技,10.68,-7.05,-54324407.0,-8.33,-77996070.0,-11.96,23671663.0,3.63,37273648.0,5.71,17050760.0,2.61
4909,600585,海螺水泥,24.0,0.29,-54336752.0,-13.04,-15628980.0,-3.75,-38707772.0,-9.29,2930782.0,0.7,51405970.0,12.34
4910,600025,华能水电,9.8,1.87,-54851133.0,-12.7,-6716949.0,-1.56,-48134184.0,-11.14,2409205.0,0.56,52441928.0,12.14
4911,688372,伟测科技,72.15,-6.42,-54892108.0,-15.72,-52999704.0,-15.18,-1892404.0,-0.54,26469525.0,7.58,28422585.0,8.14
4912,002139,拓邦股份,14.4,-1.44,-55149160.0,-14.77,-27497746.0,-7.37,-27651414.0,-7.41,-10260130.0,-2.75,65409291.0,17.52
4913,600221,海航控股,1.34,-2.19,-55174501.0,-17.47,-50482021.0,-15.98,-4692480.0,-1.49,27483488.0,8.7,27691014.0,8.77
4914,002693,*ST双成,6.93,-4.81,-55209920.0,-12.33,-34192282.0,-7.64,-21017638.0,-4.69,21483594.0,4.8,33726327.0,7.53
4915,301210,金杨股份,68.88,-2.59,-55320429.0,-18.93,-20800563.0,-7.12,-34519866.0,-11.81,-14190332.0,-4.86,69510762.0,23.79
4916,000811,冰轮环境,12.34,-4.12,-55374572.0,-6.88,-70241735.0,-8.73,14867163.0,1.85,-21295488.0,-2.65,76670063.0,9.53
4917,002094,青岛金王,7.35,-4.17,-55511521.0,-4.5,-12611716.0,-1.02,-42899805.0,-3.48,-7407280.0,-0.6,62918784.0,5.1
4918,300871,回盛生物,22.07,-3.16,-55978997.0,-13.55,-7452542.0,-1.8,-48526455.0,-11.74,-16206849.0,-3.92,72185846.0,17.47
4919,688343,云天励飞-U,53.22,-3.9,-55983880.0,-12.98,-38045387.0,-8.82,-17938493.0,-4.16,32550360.0,7.55,23433521.0,5.43
4920,000581,威孚高科,19.79,-1.64,-56055186.0,-19.16,-36563442.0,-12.5,-19491744.0,-6.66,16208270.0,5.54,39846916.0,13.62
4921,301261,恒工精密,92.6,-4.1,-56174809.0,-14.34,-28662370.0,-7.31,-27512439.0,-7.02,5485621.0,1.4,50689188.0,12.94
4922,600460,士兰微,24.81,-1.39,-56178007.0,-15.68,-19984266.0,-5.58,-36193741.0,-10.1,11606733.0,3.24,44571275.0,12.44
4923,600793,宜宾纸业,25.01,-6.33,-56180596.0,-15.82,-16748293.0,-4.71,-39432303.0,-11.1,11634363.0,3.28,44546235.0,12.54
4924,301317,鑫磊股份,32.7,19.82,-56313218.0,-5.98,-18303390.0,-1.94,-38009828.0,-4.04,-14095777.0,-1.5,70408990.0,7.48
4925,000543,皖能电力,7.53,-0.26,-56353429.0,-17.91,-73327651.0,-23.3,16974222.0,5.39,23241331.0,7.39,33112099.0,10.52
4926,300157,新锦动力,3.57,-6.05,-56484486.0,-18.9,-11041285.0,-3.69,-45443201.0,-15.2,-7215690.0,-2.41,63700176.0,21.31
4927,600685,中船防务,24.44,-1.57,-56581391.0,-16.09,-27184629.0,-7.73,-29396762.0,-8.36,-7151948.0,-2.03,63733340.0,18.12
4928,301160,翔楼新材,96.43,-5.12,-56848897.0,-18.45,-41734482.0,-13.55,-15114415.0,-4.91,618729.0,0.2,56230168.0,18.25
4929,002426,胜利精密,2.81,-3.1,-56852852.0,-13.48,-31510669.0,-7.47,-25342183.0,-6.01,-6026679.0,-1.43,62879531.0,14.91
4930,002272,川润股份,10.82,-3.74,-56903215.0,-5.17,-12912800.0,-1.17,-43990415.0,-4.0,-11661168.0,-1.06,68564384.0,6.23
4931,600206,有研新材,18.64,-1.01,-56961349.0,-6.23,-25205609.0,-2.76,-31755740.0,-3.47,-19571952.0,-2.14,76533296.0,8.37
4932,603583,捷昌驱动,40.94,-2.59,-56985647.0,-9.19,-35518899.0,-5.73,-21466748.0,-3.46,-9486631.0,-1.53,66472279.0,10.72
4933,600619,海立股份,11.75,-3.21,-57065821.0,-16.13,-39411581.0,-11.14,-17654240.0,-4.99,8070399.0,2.28,48995422.0,13.85
4934,688582,芯动联科,62.9,-3.07,-57146911.0,-13.65,-51264759.0,-12.25,-5882152.0,-1.41,12138425.0,2.9,45008487.0,10.75
4935,000422,湖北宜化,11.72,-2.33,-57150080.0,-13.4,-41113967.0,-9.64,-16036113.0,-3.76,-1852898.0,-0.43,59002977.0,13.84
4936,002122,汇洲智能,3.84,-4.24,-57156961.0,-11.28,-19224986.0,-3.8,-37931975.0,-7.49,-8431225.0,-1.66,65588186.0,12.95
4937,600590,泰豪科技,9.59,-4.39,-57199189.0,-12.43,-41784970.0,-9.08,-15414219.0,-3.35,6974092.0,1.52,50225097.0,10.91
4938,300366,创意信息,7.47,-3.61,-57318176.0,-15.22,-22191544.0,-5.89,-35126632.0,-9.33,-38760183.0,-10.29,96078359.0,25.51
4939,603920,世运电路,26.62,-2.78,-57388748.0,-13.58,-37532507.0,-8.88,-19856241.0,-4.7,-7239607.0,-1.71,64628355.0,15.3
4940,600160,巨化股份,26.81,-0.63,-57462940.0,-11.32,-19240702.0,-3.79,-38222238.0,-7.53,-4045753.0,-0.8,61508693.0,12.12
4941,300680,隆盛科技,41.4,-2.98,-57966888.0,-12.43,-31384152.0,-6.73,-26582736.0,-5.7,-18272878.0,-3.92,76239765.0,16.35
4942,300002,神州泰岳,11.19,-3.28,-58294725.0,-8.95,-37029258.0,-5.68,-21265467.0,-3.26,21128888.0,3.24,37165837.0,5.7
4943,002570,贝因美,6.06,-5.16,-58551188.0,-4.81,-32900123.0,-2.7,-25651065.0,-2.11,9491392.0,0.78,49059792.0,4.03
4944,600598,北大荒,15.15,-1.3,-58602720.0,-9.49,-19614767.0,-3.18,-38987953.0,-6.32,3543716.0,0.57,55059005.0,8.92
4945,300696,爱乐达,21.49,-8.16,-58680191.0,-5.23,288097.0,0.03,-58968288.0,-5.26,-8040752.0,-0.72,66720960.0,5.95
4946,300421,力星股份,16.86,-3.82,-58829192.0,-12.26,-24383738.0,-5.08,-34445454.0,-7.18,333973.0,0.07,58495219.0,12.19
4947,002281,光迅科技,45.16,-2.02,-58889315.0,-6.53,-21025686.0,-2.33,-37863629.0,-4.2,10402512.0,1.15,48486802.0,5.37
4948,300035,中科电气,15.64,-1.2,-58940746.0,-16.07,-22342597.0,-6.09,-36598149.0,-9.98,2997047.0,0.82,55943700.0,15.25
4949,002649,博彦科技,13.68,-4.6,-59220294.0,-13.93,-21041789.0,-4.95,-38178505.0,-8.98,31925942.0,7.51,27294353.0,6.42
4950,603610,麒盛科技,15.04,10.02,-59262144.0,-4.68,-7241520.0,-0.57,-52020624.0,-4.11,-784160.0,-0.06,60046324.0,4.74
4951,301629,矽电股份,171.88,-3.71,-59333231.0,-22.81,-15049135.0,-5.79,-44284096.0,-17.02,7312154.0,2.81,52021078.0,20.0
4952,002173,创新医疗,9.69,-3.29,-59543338.0,-13.65,-36740241.0,-8.42,-22803097.0,-5.23,-8689408.0,-1.99,68232745.0,15.65
4953,601166,兴业银行,22.1,2.65,-59844832.0,-3.31,36781760.0,2.04,-96626592.0,-5.35,-52295152.0,-2.9,112139984.0,6.21
4954,600901,江苏金租,5.5,3.38,-59996812.0,-10.98,-36142083.0,-6.61,-23854729.0,-4.37,27854100.0,5.1,32142712.0,5.88
4955,300287,飞利信,5.67,0.53,-60318401.0,-5.82,-33771808.0,-3.26,-26546593.0,-2.56,83352208.0,8.04,-23033792.0,-2.22
4956,300498,温氏股份,16.8,-0.88,-60414655.0,-13.53,-40075408.0,-8.98,-20339247.0,-4.56,12150544.0,2.72,48264112.0,10.81
4957,600505,西昌电力,15.32,-4.07,-60668145.0,-8.21,-32842543.0,-4.45,-27825602.0,-3.77,2143353.0,0.29,58524800.0,7.92
4958,600797,浙大网新,10.53,-3.13,-60770129.0,-7.24,-23625118.0,-2.81,-37145011.0,-4.42,-32963648.0,-3.93,93733794.0,11.16
4959,300570,太辰光,78.02,-1.98,-60911494.0,-5.01,-49453558.0,-4.07,-11457936.0,-0.94,33282560.0,2.74,27628928.0,2.27
4960,002472,双环传动,34.05,-1.19,-61590132.0,-11.12,-27310320.0,-4.93,-34279812.0,-6.19,10583999.0,1.91,51006133.0,9.21
4961,002158,汉钟精机,19.36,1.73,-61715749.0,-7.02,-11145961.0,-1.27,-50569788.0,-5.76,3493936.0,0.4,58221821.0,6.63
4962,688072,拓荆科技,156.02,-3.75,-61863157.0,-18.25,-12731131.0,-3.76,-49132026.0,-14.49,41551213.0,12.26,20311944.0,5.99
4963,688003,天准科技,51.77,-4.9,-61939841.0,-21.16,-39072532.0,-13.35,-22867309.0,-7.81,20634619.0,7.05,41305221.0,14.11
4964,601008,XD连云港,5.08,-5.05,-62214326.0,-12.85,-30946787.0,-6.39,-31267539.0,-6.46,922670.0,0.19,61291656.0,12.66
4965,601100,恒立液压,76.1,-2.59,-62271672.0,-10.15,-73375739.0,-11.96,11104067.0,1.81,25692143.0,4.19,36579529.0,5.96
4966,000893,亚钾国际,28.25,1.99,-62451737.0,-15.61,-15639227.0,-3.91,-46812510.0,-11.7,22082621.0,5.52,40369117.0,10.09
4967,300604,长川科技,42.2,-1.54,-62620571.0,-14.51,-23006269.0,-5.33,-39614302.0,-9.18,3258486.0,0.76,59362085.0,13.75
4968,002860,星帅尔,12.68,-6.28,-62738046.0,-6.75,-40619622.0,-4.37,-22118424.0,-2.38,-21590104.0,-2.32,84328143.0,9.07
4969,000876,新 希 望,9.67,-0.92,-63098083.0,-19.82,-47855607.0,-15.03,-15242476.0,-4.79,22683876.0,7.12,40414208.0,12.69
4970,688280,精进电动-UW,7.98,-10.34,-63121724.0,-9.87,-6581751.0,-1.03,-56539973.0,-8.84,39949640.0,6.24,23172079.0,3.62
